Crash ID,Date,Day of Week,Time,Lane Count,Crash Type,Functional Class,Speed Limit,Environmental Conditions,Light Conditions,Surface Condition,Total Vehicles Involved,Curve Related,Alcohol Involved,Distracted Driving Involved,Drugged Driver Involved,Older Driver Involved,Temp Traffic Control Zone,Traffic Controls Present,Vehicle Type,Severity
9720491,3,2,1,2,3,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9961840,3,2,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,1,2,3
9728036,3,2,3,3,4,2,3,2,4,1,1,2,2,2,2,2,1,1,1,3
9682407,3,2,3,3,4,2,3,2,4,1,1,2,1,1,2,2,1,1,1,3
9728035,3,2,3,3,1,2,3,2,4,1,2,2,2,1,2,2,1,1,2,3
9965850,3,1,2,3,1,2,4,2,3,1,3,2,2,2,2,2,1,1,1,3
9965856,3,1,2,3,3,2,4,2,3,1,2,2,2,2,2,2,1,1,2,3
9708925,3,1,2,2,1,2,2,2,4,1,2,2,2,1,2,2,1,1,1,3
9729111,3,1,2,3,3,2,2,2,4,1,2,2,2,1,2,2,1,1,1,3
9715837,3,1,2,2,1,2,4,2,3,1,2,2,2,1,2,2,1,1,1,3
9962684,3,1,1,2,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9971405,3,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9985673,3,1,1,3,3,2,4,1,1,2,2,2,2,2,2,2,1,1,3,3
9708586,3,1,1,2,1,1,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9685086,3,1,1,2,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,3
9715715,3,1,1,3,1,2,4,2,1,2,2,2,2,2,2,2,1,1,1,3
9698707,3,1,2,3,1,2,4,1,4,2,2,2,2,2,2,2,1,1,1,3
9960422,3,1,1,2,3,2,2,1,3,2,2,1,2,2,2,1,1,1,3,3
9959072,3,1,1,3,4,2,3,1,3,2,1,2,2,1,2,2,1,1,1,3
9728525,3,1,1,3,1,2,4,1,3,2,2,2,2,2,2,2,1,1,1,3
9684825,3,1,1,3,1,2,3,1,4,2,2,2,2,2,2,2,1,1,1,3
9955395,3,1,1,3,1,2,4,1,4,2,2,2,2,2,2,2,1,1,1,3
9673426,3,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,3
9676509,3,1,1,3,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9985671,3,1,1,3,3,2,4,2,1,1,2,2,2,1,2,3,1,1,3,3
9971402,3,1,3,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,2,3
9977435,3,1,3,3,3,2,4,2,4,1,2,2,2,2,2,1,1,1,1,3
9978012,3,1,2,3,1,2,4,2,3,1,3,2,2,2,2,2,1,1,1,3
9666925,3,1,2,3,1,2,2,2,4,1,2,2,2,1,2,2,1,1,1,3
9671772,3,1,2,3,1,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
9718089,3,1,1,3,1,2,2,2,4,1,2,2,2,1,2,3,3,1,1,3
9666923,3,1,1,2,1,2,1,2,4,2,2,2,2,1,2,2,1,1,1,3
9676502,3,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9697682,3,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9708098,3,1,1,3,3,2,1,2,1,1,2,2,2,1,2,2,1,1,3,3
9665920,3,1,1,3,3,2,3,2,1,1,3,2,2,1,2,2,1,2,3,3
9709762,3,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3
9730804,3,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,3,1,1,3
9728501,3,1,2,3,1,2,4,2,4,1,2,2,2,1,2,3,1,1,1,3
9695749,3,1,2,3,1,2,3,2,4,1,2,2,2,1,2,1,1,1,1,3
9705484,3,1,1,3,3,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9679367,3,1,1,2,1,2,3,2,1,2,2,2,2,1,2,3,1,1,2,3
9695307,3,1,1,2,4,2,1,2,1,2,1,1,2,2,2,2,1,1,1,3
9708268,3,1,1,2,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,3
9681580,3,1,1,3,1,2,2,1,1,2,2,2,2,2,2,2,3,1,1,3
9986320,3,1,1,3,1,2,4,1,1,2,2,2,2,2,2,2,2,1,1,3
9960416,3,1,1,2,1,2,2,2,1,1,3,1,2,2,2,2,1,1,1,3
9728489,3,1,1,3,1,2,4,2,1,1,2,1,2,1,2,2,1,1,1,3
9955905,3,2,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9997801,3,2,1,3,5,1,4,2,1,1,3,2,2,2,2,2,1,1,2,3
9990294,3,2,3,3,1,1,4,2,4,1,2,1,2,1,2,2,1,1,3,3
9968976,3,2,2,3,1,2,4,2,4,1,3,2,2,2,2,2,1,1,1,3
9692749,3,2,2,3,4,2,3,2,4,2,1,2,2,2,2,2,1,1,1,3
9692748,3,2,2,3,3,2,3,2,4,2,2,2,2,2,2,3,1,1,1,3
9972354,3,2,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9660527,3,2,1,2,2,2,2,2,4,1,2,2,2,1,2,2,1,1,2,3
9728487,3,2,1,2,1,2,3,2,4,1,2,1,2,1,2,3,1,1,1,3
9969815,3,2,1,3,1,2,4,2,1,1,2,1,2,2,2,2,1,1,2,3
9955901,3,2,1,3,1,2,4,2,1,1,2,2,2,2,2,3,1,1,1,3
9680764,3,2,1,3,3,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9955902,3,2,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9697769,3,2,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
9971397,3,2,3,2,1,2,4,1,4,2,2,2,2,2,2,2,1,1,1,2
9960410,3,1,2,2,3,2,2,1,4,2,2,1,2,1,2,2,1,1,3,3
9715781,3,1,2,3,3,2,2,1,4,2,2,2,2,1,2,3,1,2,1,3
9692745,3,1,2,3,2,2,3,1,4,2,2,2,2,2,2,2,1,2,1,3
9977990,3,1,2,3,3,2,3,1,4,2,2,2,2,2,2,2,1,2,3,3
9983125,3,1,1,3,3,2,4,1,4,2,2,2,2,2,2,1,1,1,3,3
9697227,3,1,1,2,1,2,1,1,4,2,2,2,2,1,2,2,1,1,2,3
9677406,3,1,1,2,1,2,3,1,4,2,2,2,2,2,2,3,1,1,1,3
9969813,3,1,1,3,1,2,4,1,1,2,3,1,2,2,2,2,1,1,1,3
9666784,3,1,1,2,1,2,2,1,1,2,2,2,2,1,2,3,1,1,1,3
9875692,3,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,1,3,3
9702884,3,1,1,2,2,2,2,2,1,1,3,2,2,2,2,1,1,1,2,3
9666243,3,1,1,2,5,2,1,2,1,1,2,2,2,1,2,1,1,1,3,3
9967098,3,1,2,2,3,2,3,2,4,1,2,2,2,2,2,2,1,2,3,3
9988809,3,1,2,3,1,2,4,2,4,1,3,2,2,1,2,2,1,1,2,3
9969809,3,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9961463,3,1,1,3,1,2,4,2,4,1,3,2,2,1,2,1,1,1,2,3
9738150,3,1,1,2,3,2,3,2,2,1,2,2,2,1,2,2,1,1,2,3
9962832,3,1,1,2,1,1,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9690807,3,1,1,3,1,2,4,2,1,1,3,2,2,2,2,1,1,1,3,2
9682894,3,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,3
9729247,3,1,1,2,3,2,3,2,1,1,2,1,2,2,2,1,1,1,1,3
9959447,3,1,1,3,1,2,4,2,1,1,2,1,2,2,2,2,1,1,1,3
9677461,3,1,1,2,4,2,1,2,1,1,1,2,2,1,2,2,1,1,3,3
9968296,3,1,3,2,1,2,4,2,4,1,2,2,1,2,2,2,1,2,3,3
9984343,3,1,3,3,1,2,4,2,3,1,2,2,2,2,2,2,2,1,3,1
9966084,3,1,2,3,3,2,4,2,4,1,3,2,2,2,2,2,1,1,3,3
9995008,3,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9968285,3,1,2,2,3,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
9983861,3,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9710701,3,1,2,2,3,2,1,2,4,1,2,2,2,2,2,2,1,1,1,3
9683560,3,1,2,3,3,2,4,2,4,1,2,2,2,1,2,2,1,1,3,3
9960747,3,1,1,3,1,2,4,2,4,1,2,2,2,2,2,3,1,2,1,2
9678234,3,1,1,2,5,2,2,2,1,1,1,2,2,1,2,1,1,1,1,3
9971852,3,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9664668,3,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9971394,3,1,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9742647,3,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,1,3,3
9980448,3,1,1,3,1,2,4,2,1,1,2,2,2,2,2,1,2,1,1,3
9708157,3,1,2,2,2,2,1,2,4,1,2,2,2,1,2,2,1,1,1,3
9684813,3,1,2,3,1,2,3,1,3,2,2,2,2,2,2,2,1,1,1,3
9683348,3,1,1,2,2,2,1,2,1,2,2,2,2,2,2,3,3,1,1,2
9978537,3,1,1,3,4,2,4,1,1,2,1,1,2,2,2,2,1,1,1,3
9710604,3,1,2,3,3,2,4,1,4,2,2,2,2,2,2,2,1,1,1,3
9969801,3,1,1,3,1,2,4,1,4,2,2,2,2,1,2,2,1,1,1,3
9969800,3,1,1,3,1,2,4,1,1,2,2,1,2,2,2,2,1,1,2,3
9673523,3,1,1,2,3,2,1,2,1,2,2,2,2,1,2,2,1,1,1,3
9978959,3,1,1,2,4,2,4,1,1,2,2,2,2,2,2,2,1,1,3,2
9985663,3,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9676591,3,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,3
9714779,3,2,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
9714778,3,2,3,2,1,2,3,2,4,1,2,2,2,1,2,2,1,1,1,3
9684804,3,2,2,3,1,2,3,2,4,1,2,2,2,1,2,2,1,1,1,3
9710598,3,2,2,3,1,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
9674269,3,2,1,2,1,2,3,2,2,1,2,2,2,2,2,2,1,1,1,3
9660231,3,2,1,3,1,2,3,2,1,1,2,2,2,2,2,1,1,1,1,3
9978534,3,2,3,3,3,2,4,2,4,2,2,2,2,2,2,2,1,1,3,3
9676399,3,1,1,2,4,2,2,2,1,1,1,1,2,1,2,2,1,1,3,3
9969794,3,1,1,3,1,2,4,1,1,1,2,2,2,2,2,2,1,1,1,3
9711866,3,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,3,1,2,3
9990902,3,1,1,3,1,2,4,1,1,1,2,1,2,1,2,2,1,1,1,3
9651778,3,1,1,2,2,2,2,2,1,1,2,2,2,1,2,3,1,1,1,3
9806147,3,1,1,3,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9676989,3,1,1,2,4,2,1,2,1,1,1,2,2,1,2,3,1,1,1,3
9960741,3,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
9969790,3,1,1,3,1,2,4,2,1,1,2,1,2,2,2,2,1,1,1,3
9670101,3,1,1,2,3,2,4,2,1,1,2,2,2,2,2,3,1,1,2,3
9710586,3,1,1,3,4,2,4,2,1,1,1,2,2,2,2,2,1,1,1,3
9669771,3,1,1,3,1,2,3,2,1,1,3,2,2,1,2,1,2,1,1,3
9666295,3,1,1,2,2,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
9731732,3,1,1,2,4,2,4,2,1,1,1,2,2,1,2,2,1,1,1,3
9994988,3,1,2,3,1,2,4,2,3,1,2,2,1,2,2,3,1,1,1,3
9986313,3,1,2,3,3,2,4,2,3,1,2,2,2,2,2,2,1,1,2,3
9746832,3,1,2,3,1,2,4,2,4,1,3,2,2,1,2,2,1,1,1,3
9666133,3,1,1,3,2,1,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9704636,3,1,1,2,1,2,4,2,1,1,2,1,2,1,2,1,1,1,1,3
9711225,3,1,1,3,3,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
9661721,3,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9654961,3,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9720942,3,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,3
9704635,3,1,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,2,2,3
9672752,3,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9968281,3,1,2,2,1,2,4,2,4,1,2,2,2,2,2,1,1,1,1,3
9968282,3,1,2,2,1,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
9664807,3,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,2
9673496,3,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9667778,3,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,3,3
9653331,3,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,3
9668565,3,1,1,2,3,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3
9709053,3,1,1,2,1,1,3,2,1,1,2,2,2,1,2,3,1,2,2,3
9732073,3,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9715140,3,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9983893,3,1,3,3,3,2,4,2,3,1,2,2,2,1,2,2,1,1,3,3
9961451,3,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9986311,3,1,2,3,3,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
9696367,3,1,2,3,1,2,1,2,4,1,2,2,2,1,2,3,1,1,1,3
9671552,3,1,1,3,3,2,3,2,1,1,2,2,2,2,2,3,1,1,3,3
9676115,3,1,1,3,3,2,2,2,1,1,2,2,2,1,2,1,1,1,3,3
9708266,3,1,1,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,3
9680287,3,2,2,2,4,2,1,1,3,2,1,2,2,2,2,1,1,1,1,3
9726459,3,2,1,3,1,2,4,2,1,1,2,1,2,1,2,3,1,1,2,3
9660099,3,2,1,3,5,2,1,2,1,1,1,2,2,2,2,2,3,1,1,3
9698671,3,2,1,3,4,2,4,1,1,2,1,1,2,2,2,2,1,1,1,3
9959757,3,2,2,3,1,2,4,1,4,2,2,2,2,2,2,2,1,1,1,3
9971387,3,2,2,3,1,2,4,1,3,2,2,2,2,2,2,2,1,2,1,3
9700598,3,2,2,2,1,2,3,1,4,2,2,2,2,2,2,2,1,1,1,3
9655756,3,2,1,3,1,2,3,1,1,2,2,2,2,2,2,2,1,1,3,3
9960367,3,2,1,3,4,2,4,1,1,2,1,1,2,1,2,2,1,1,1,3
9660060,3,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,3,1,1,3
9961449,3,2,1,3,4,2,4,1,1,2,1,2,2,1,2,2,1,1,1,3
9960364,3,2,1,3,4,2,4,1,1,2,1,1,2,2,2,2,1,1,3,3
9962144,3,1,2,2,1,2,4,1,4,2,2,2,2,2,2,2,1,1,3,3
9698667,3,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9663707,3,1,1,3,4,2,3,2,1,1,1,2,2,1,2,2,1,1,3,3
9698663,3,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9970820,3,1,1,2,1,2,4,2,1,1,3,2,2,2,2,2,1,1,2,3
9648293,3,1,1,2,3,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9656956,3,1,1,2,2,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9710324,3,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
9961445,3,1,1,3,3,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
9993744,3,1,3,3,1,2,4,2,4,1,3,2,2,2,2,2,1,1,1,3
9653769,3,1,2,3,3,2,3,2,4,1,2,2,2,2,2,1,1,2,1,3
9971913,3,1,2,2,1,2,2,2,4,1,2,2,2,1,2,2,1,1,1,3
9996754,3,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,2,3
9972338,3,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
9982220,3,1,2,3,3,2,4,2,4,1,2,2,2,2,2,1,1,1,3,3
9648290,3,1,2,2,1,2,2,2,4,1,2,2,2,1,2,2,1,1,2,3
9990074,3,1,1,2,1,1,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9969781,3,1,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9648390,3,1,1,3,3,2,3,2,1,1,2,2,2,1,2,3,1,1,3,3
9658462,3,1,1,3,2,2,1,2,1,1,2,2,2,1,2,1,1,1,3,3
9677630,3,1,1,2,4,2,3,2,1,1,1,2,2,1,2,1,1,1,1,3
9651605,3,1,1,2,2,2,4,2,1,1,2,2,2,2,2,1,1,1,3,3
9654983,3,1,1,2,1,2,4,2,1,1,2,2,2,1,2,1,1,1,1,3
9655713,3,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
9960358,3,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9655711,3,1,2,2,3,2,2,2,3,1,2,1,2,1,2,2,1,1,1,3
9673142,3,1,2,3,3,2,1,2,4,1,2,2,2,2,2,2,1,1,1,3
9968818,3,1,2,3,1,2,4,2,3,1,2,1,2,2,2,1,1,1,1,3
9971382,3,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9867034,3,1,1,3,3,2,2,2,1,1,2,2,2,2,2,1,3,1,1,3
9968260,3,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9658401,3,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,3,3
9668820,3,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9678502,3,1,1,2,2,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9672902,3,1,1,3,2,2,3,2,1,1,2,2,2,1,2,2,3,1,3,3
9670002,3,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
9746280,3,1,1,2,3,2,1,2,1,1,2,2,2,2,2,2,1,1,3,3
9712455,3,1,1,2,1,2,3,2,3,1,3,2,2,2,2,2,1,1,2,3
9704617,3,1,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9670986,3,1,3,2,3,2,3,2,3,1,2,1,2,1,2,2,1,1,2,3
9964766,3,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
9965779,3,1,2,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9957284,3,1,2,2,3,2,3,2,2,1,2,2,2,1,2,2,1,1,1,3
9960356,3,1,2,2,4,2,2,2,3,1,1,1,2,1,2,2,1,1,1,3
9698658,3,1,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,3
9959034,3,1,1,3,4,2,3,2,1,1,1,2,2,1,2,2,1,2,1,3
9660311,3,1,1,2,4,2,3,2,1,1,1,2,2,1,2,2,1,1,1,3
9653792,3,1,1,2,3,2,1,2,1,1,2,2,2,2,2,2,3,1,3,3
9667010,3,1,1,2,3,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
9663221,3,1,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,2,2,3
9726736,3,1,1,3,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9659799,3,1,1,2,3,2,2,2,1,1,2,2,2,2,2,1,1,1,3,3
9659097,3,1,1,2,3,2,3,2,1,1,2,2,2,1,2,1,1,1,3,3
9674436,3,1,1,2,1,2,4,2,1,1,3,2,2,1,2,2,1,1,3,3
9654979,3,1,1,2,4,2,4,2,1,1,1,2,2,1,2,2,1,1,2,3
9698657,3,1,2,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9653431,3,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,1,3
9668873,3,1,1,3,2,2,3,2,1,1,3,2,2,1,2,1,1,1,1,3
9969774,3,1,1,3,1,2,4,2,1,1,2,1,2,2,2,2,1,1,1,3
9663219,3,1,1,3,2,2,3,2,1,1,2,2,2,1,2,2,2,1,1,3
9969772,3,1,1,3,1,2,4,2,1,1,2,1,2,2,2,2,1,1,2,3
9710202,3,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,3
9662204,3,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9978527,3,1,1,3,4,2,4,2,1,1,1,1,2,1,2,2,1,1,1,3
9678501,3,1,1,2,2,2,3,2,1,1,2,2,2,1,2,3,1,1,3,3
9960351,3,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9960354,3,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
9656943,3,2,2,3,2,2,1,2,3,1,2,2,2,1,2,2,1,1,1,3
9971837,3,2,2,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9971836,3,2,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,2,1,3
9665966,3,2,1,3,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,3
9954812,3,2,1,3,3,2,4,2,1,1,2,2,2,2,2,2,2,1,1,3
9969771,3,2,1,3,1,2,4,2,1,1,2,1,2,2,2,2,1,1,1,3
9726456,3,2,1,3,1,2,4,2,1,1,2,1,2,1,2,2,1,1,1,3
9673443,3,2,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,2,1,3
9968249,3,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9968250,3,2,1,2,1,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
9669870,3,2,1,3,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,3
9960350,3,2,1,3,1,2,4,2,1,1,2,1,2,2,2,2,1,1,1,3
9654500,3,2,1,3,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9968964,3,2,3,3,1,2,4,2,4,1,2,1,1,1,2,1,1,1,1,3
9988116,3,2,2,3,3,2,4,2,3,2,2,2,2,2,2,2,1,1,1,3
9651816,3,2,2,2,3,1,3,2,4,1,2,2,2,1,2,3,1,2,1,3
9681420,3,2,2,3,1,2,2,2,2,1,3,2,2,2,2,2,1,1,1,3
9641753,3,2,2,2,2,2,2,2,4,1,2,2,2,1,2,2,1,1,1,3
9646540,3,2,2,3,1,2,1,2,3,1,2,2,2,2,2,2,1,1,1,3
9961823,3,2,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9971381,3,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9664380,3,2,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
9970950,3,2,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9662543,3,2,3,2,1,2,2,2,4,1,2,2,1,1,2,3,1,1,1,3
9969245,3,2,3,3,1,2,4,2,3,1,2,1,2,1,2,1,1,1,1,3
9650199,3,2,3,2,1,2,3,2,2,1,2,1,2,2,2,1,1,1,1,3
9633746,3,1,2,3,2,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
9732953,3,1,2,2,3,2,3,2,4,1,2,2,2,2,2,2,1,1,1,3
9954370,3,1,2,3,1,2,4,2,3,1,2,1,2,2,2,2,1,1,2,3
9960346,3,1,1,3,5,2,4,2,1,1,1,2,2,1,2,2,1,1,1,3
9737017,3,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,3
9668391,3,1,1,2,3,2,1,2,1,1,2,2,2,1,2,3,1,1,1,3
9652690,3,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9797757,3,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
9997192,3,1,1,3,3,2,4,2,1,1,2,2,2,1,2,2,2,1,3,3
9704604,3,1,1,2,1,2,4,2,1,1,3,2,2,2,2,2,1,1,2,3
9655735,3,1,1,3,3,2,3,2,1,1,3,1,2,1,2,1,1,1,1,3
9660459,3,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2,3,1,1,3
9692234,3,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,2,1,3,3
9971385,3,1,1,2,1,2,4,2,1,1,3,2,2,2,2,2,1,1,2,3
9656767,3,1,1,2,3,2,2,2,1,1,2,2,2,1,2,2,1,1,3,3
9984942,3,1,2,3,1,2,4,2,4,1,2,2,1,1,2,1,1,1,1,3
9648023,3,1,2,3,2,2,2,2,4,1,2,1,2,2,2,2,1,1,1,3
9651468,3,1,2,2,3,2,3,2,3,1,2,2,2,2,2,2,1,1,3,3
9667955,3,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
9971384,3,1,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9960345,3,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9649194,3,1,1,2,3,2,2,2,1,1,2,2,2,1,2,2,2,2,2,3
9649193,3,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,3
9959752,3,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
9700983,3,1,1,2,2,2,1,2,1,1,3,2,2,1,2,2,1,1,2,2
9694672,3,1,1,3,3,2,2,2,1,1,2,2,2,1,2,2,1,1,3,3
9651458,3,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
9972948,3,1,2,3,3,2,4,2,3,1,2,2,2,2,2,2,1,1,3,3
9671930,3,1,2,2,3,2,2,2,4,1,2,2,2,2,2,2,1,1,1,3
9651617,3,1,2,3,3,2,4,2,4,1,2,2,2,2,2,1,1,1,3,3
9960730,3,1,1,3,3,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9649007,3,1,1,3,2,2,2,2,1,1,2,2,2,2,2,3,2,1,1,2
9980037,3,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
9711770,3,1,1,2,2,2,1,2,1,1,2,2,2,1,2,3,1,1,3,3
9674433,3,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
9955542,3,1,1,3,1,2,4,2,1,1,2,1,2,2,2,2,2,1,2,3
9745975,3,1,1,2,5,2,2,2,1,1,1,2,2,1,2,1,1,1,1,3
9726452,3,1,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
9708083,3,1,1,3,3,2,3,2,1,1,2,2,2,2,2,1,1,1,3,3
9977942,3,1,1,3,1,2,3,2,1,1,3,2,2,2,2,2,1,1,1,2
9977943,3,1,1,3,3,2,3,2,1,1,3,2,2,2,2,2,1,2,1,3
9989634,3,1,1,2,1,1,3,1,3,1,3,2,2,2,2,1,1,1,3,3
9967074,3,1,3,2,1,2,3,2,4,1,2,2,2,2,2,2,1,1,1,3
9978522,3,1,2,3,4,2,4,2,4,1,1,2,2,1,2,2,1,1,1,3
9654704,3,1,2,3,3,2,3,2,4,1,2,2,2,2,2,2,1,1,3,3
9972947,3,1,2,3,1,2,4,2,4,1,2,2,2,2,2,3,1,1,1,3
9986296,3,1,2,3,1,2,4,2,3,1,2,2,2,1,2,2,1,1,1,3
9726448,3,1,1,3,1,2,4,2,1,1,2,1,2,1,2,2,1,1,1,3
